0,2970.713215
12.44321548,2963.101615
24.88643097,2955.490014
37.32964645,2947.878413
49.77286194,2940.266812
62.21607742,2932.655211
74.65929291,2925.04361
87.10250839,2917.432009
99.54572388,2909.820409
111.9889394,2902.208808
124.4321548,2894.597207
136.8753703,2886.985606
149.3185858,2879.374005
161.7618013,2871.762404
174.2050168,2864.150803
186.6482323,2856.539203
199.0914478,2848.927602
211.5346632,2841.316001
223.9778787,2833.7044
236.4210942,2826.092799
248.8643097,2817.050683
261.3075252,2807.260296
273.7507407,2797.46991
286.1939562,2787.679524
298.6371716,2777.889138
311.0803871,2768.072368
323.5236026,2758.064321
335.9668181,2748.056274
348.4100336,2738.048227
360.8532491,2728.04018
373.2964645,2718.032133
385.73968,2708.024086
398.1828955,2698.016039
410.626111,2688.007992
423.0693265,2677.999944
435.512542,2667.991897
447.9557575,2657.98385
460.3989729,2647.975803
472.8421884,2637.894696
485.2854039,2627.530929
497.7286194,2617.167161
510.1718349,2606.803394
522.6150504,2596.439627
535.0582659,2586.07586
547.5014813,2575.712093
559.9446968,2565.348326
572.3879123,2554.984559
584.8311278,2544.620791
597.2743433,2534.257024
609.7175588,2523.904638
622.1607742,2513.625375
634.6039897,2503.346111
647.0472052,2493.066847
659.4904207,2482.787584
671.9336362,2472.50832
684.3768517,2462.229057
696.8200672,2451.949793
709.2632826,2441.67053
721.7064981,2431.391266
734.1497136,2421.112003
746.5929291,2410.832739
759.0361446,2400.553476
771.4793601,2390.274212
783.9225755,2379.994948
796.365791,2369.715685
808.8090065,2359.436421
821.252222,2349.157158
833.6954375,2338.877894
846.138653,2328.598631
858.5818685,2318.319367
871.0250839,2308.040104
883.4682994,2297.76084
895.9115149,2287.481577
908.3547304,2277.202313
920.7979459,2266.92305
933.2411614,2256.643786
945.6843769,2246.364523
958.1275923,2236.085259
970.5708078,2225.805996
983.0140233,2215.526732
995.4572388,2205.247469
1007.900454,2194.325668
1020.34367,2183.209417
1032.786885,2172.093165
1045.230101,2160.976913
1057.673316,2149.860661
1070.116532,2138.744409
1082.559747,2127.628157
1095.002963,2116.511905
1107.446178,2105.395654
1119.889394,2094.279402
1132.332609,2083.16315
1144.775825,2072.046898
1157.21904,2060.930646
1169.662256,2049.814394
1182.105471,2038.698142
1194.548687,2027.58189
1206.991902,2016.465638
1219.435118,2005.349387
1231.878333,1994.233135
1244.321548,1983.116883
1256.764764,1972.000631
1269.207979,1960.884379
1281.651195,1949.768127
1294.09441,1938.651875
1306.537626,1927.535623
1318.980841,1916.419371
1331.424057,1905.858059
1343.867272,1895.334673
1356.310488,1884.811288
1368.753703,1874.287903
1381.196919,1863.764518
1393.640134,1853.241133
1406.08335,1842.717748
1418.526565,1832.194362
1430.969781,1821.670977
1443.412996,1811.214097
1455.856212,1800.784322
1468.299427,1790.354547
1480.742643,1779.924773
1493.185858,1769.494998
1505.629074,1759.065223
1518.072289,1748.635449
1530.515505,1738.205674
1542.95872,1727.7759
1555.401936,1717.346125
1567.845151,1706.91635
1580.288367,1696.486576
1592.731582,1686.056801
1605.174798,1675.627027
1617.618013,1665.197252
1630.061229,1654.767477
1642.504444,1644.337703
1654.947659,1633.907928
1667.390875,1623.478153
1679.83409,1613.048379
1692.277306,1602.618604
1704.720521,1592.18883
1717.163737,1581.759055
1729.606952,1571.329281
1742.050168,1560.899506
1754.493383,1550.469731
1766.936599,1540.039957
1779.379814,1529.610182
1791.82303,1519.180408
1804.266245,1508.750633
1816.709461,1498.320858
1829.152676,1487.891084
1841.595892,1477.461309
1854.039107,1467.031535
1866.482323,1456.60176
1878.925538,1446.094703
1891.368754,1435.546615
1903.811969,1424.998527
1916.255185,1414.45044
1928.6984,1403.902352
1941.141616,1393.354264
1953.584831,1382.806176
1966.028047,1372.258088
1978.471262,1361.71
1990.914478,1351.161912
2003.357693,1340.613824
2015.800909,1330.129352
2028.244124,1319.690476
2040.68734,1309.2516
2053.130555,1298.812725
2065.57377,1288.373849
2078.016986,1277.934974
2090.460201,1267.496098
2102.903417,1257.057222
2115.346632,1246.618347
2127.789848,1236.179471
2140.233063,1225.740596
2152.676279,1215.30172
2165.119494,1204.862844
2177.56271,1194.423969
2190.005925,1183.985093
2202.449141,1173.546218
2214.892356,1163.107342
2227.335572,1152.668467
2239.778787,1142.229591
2252.222003,1131.790715
2264.665218,1121.35184
2277.108434,1110.912964
2289.551649,1100.641884
2301.994865,1090.583432
2314.43808,1080.524979
2326.881296,1070.466526
2339.324511,1060.408073
2351.767727,1050.349621
2364.210942,1040.291168
2376.654158,1030.232715
2389.097373,1020.174262
2401.540589,1010.115809
2413.983804,1000.057357
2426.42702,989.9989038
2438.870235,979.940451
2451.313451,969.746783
2463.756666,959.4309012
2476.199881,949.1150194
2488.643097,938.7991377
2501.086312,928.4832559
2513.529528,918.1673741
2525.972743,907.8514923
2538.415959,897.5356105
2550.859174,887.2197287
2563.30239,876.903847
2575.745605,866.5879652
2588.188821,856.2720834
2600.632036,845.9562016
2613.075252,835.6403198
2625.518467,825.324438
2637.961683,814.489512
2650.404898,803.4945283
2662.848114,792.4995446
2675.291329,781.5045609
2687.734545,770.5095772
2700.17776,759.5145935
2712.620976,748.5196098
2725.064191,737.5246261
2737.507407,726.5296424
2749.950622,715.5346587
2762.393838,704.539675
2774.837053,693.5921391
2787.280269,682.6655631
2799.723484,671.7389871
2812.1667,660.8124111
2824.609915,649.8858351
2837.053131,638.9592591
2849.496346,628.0326831
2861.939562,617.1061071
2874.382777,606.1795311
2886.825992,595.6502412
2899.269208,585.5725426
2911.712423,575.4948441
2924.155639,565.4171455
2936.598854,555.3394469
2949.04207,545.2617483
2961.485285,535.1840498
2973.928501,525.1063512
2986.371716,515.0286526
2998.814932,504.950954
3011.258147,494.8732555
3023.701363,484.7955569
3036.144578,474.7178583
3048.587794,464.6401597
3061.031009,454.5624612
3073.474225,444.3577938
3085.91744,434.100525
3098.360656,423.8432562
3110.803871,413.5859874
3123.247087,403.3287186
3135.690302,393.1491921
3148.133518,383.344658
3160.576733,373.5401238
3173.019949,363.7355897
3185.463164,353.9310555
3197.90638,344.1265214
3210.349595,334.3219872
3222.792811,324.5174531
3235.236026,314.7129189
3247.679242,304.9083848
3260.122457,297.3125038
3272.565673,289.8423825
3285.008888,282.3722612
3297.452103,274.9021399
3309.895319,264.4320186
3322.338534,250.9618973
3334.78175,243.491776
3347.224965,234.4888504
3359.668181,226.6125212
3372.111396,221.8759904
3384.554612,218.357232
3396.997827,214.8384735
3409.441043,211.3197151
3421.884258,210.8009567
3434.327474,210.2821982
3446.770689,210.00001
3459.213905,210.00001
3471.65712,210.00001
3484.100336,210.00001
3496.543551,210.00001
3508.986767,210.00001
3521.429982,210.00001
3533.873198,210.00001
3546.316413,210.00001
3558.759629,210.00001
3571.202844,210.00001
3583.64606,210.00001
3596.089275,210.00001
3608.532491,225
3620.975706,240
3633.418922,253.7147882
3645.862137,256.1603637
3658.305353,262.1092429
3670.748568,269.8906192
3683.191784,277.6719955
3695.634999,285.4533718
3708.078214,293.507227
3720.52143,307.5137044
3732.964645,321.149191
3745.407861,333.2881382
3757.851076,345.4270853
3770.294292,357.5660325
3782.737507,369.7049797
3795.180723,381.8439269
3807.623938,391.5742278
3820.067154,400.081866
3832.510369,408.5895041
3844.953585,417.0971422
3857.3968,425.2193081
3869.840016,433.3308034
3882.283231,441.4422987
